-462.000000,0.000000
-461.950000,0.000000
-461.900000,0.000000
-461.850000,0.000000
-461.800000,0.000000
-461.750000,0.000000
-461.700000,0.000000
-461.650000,0.000000
-461.600000,0.000000
-461.550000,0.000000
-461.500000,0.000000
-461.450000,0.000000
-461.400000,0.000000
-461.350000,0.000000
-461.300000,0.000000
-461.250000,0.000000
-461.200000,0.000000
-461.150000,0.000000
-461.100000,0.000000
-461.050000,0.000000
-461.000000,0.000000
-460.950000,0.000000
-460.900000,0.000000
-460.850000,0.000000
-460.800000,0.000000
-460.750000,0.000000
-460.700000,0.000000
-460.650000,0.000000
-460.600000,0.000000
-460.550000,0.000000
-460.500000,0.000000
-460.450000,0.000000
-460.400000,0.000000
-460.350000,0.000000
-460.300000,0.000000
-460.250000,0.000000
-460.200000,0.000000
-460.150000,0.000000
-460.100000,0.000000
-460.050000,0.000000
-460.000000,0.000000
-459.950000,0.000000
-459.900000,0.000000
-459.850000,0.000000
-459.800000,0.000000
-459.750000,0.000000
-459.700000,0.000000
-459.650000,0.000000
-459.600000,0.000000
-459.550000,0.000000
-459.500000,0.000000
-459.450000,0.000000
-459.400000,0.000000
-459.350000,0.000000
-459.300000,0.000000
-459.250000,0.000000
-459.200000,0.000000
-459.150000,0.000000
-459.100000,0.000000
-459.050000,0.000000
-459.000000,0.000000
-458.950000,0.000000
-458.900000,0.000000
-458.850000,0.000000
-458.800000,0.000000
-458.750000,0.000000
-458.700000,0.000000
-458.650000,0.000000
-458.600000,0.000000
-458.550000,0.000000
-458.500000,0.000000
-458.450000,0.000000
-458.400000,0.000000
-458.350000,0.000000
-458.300000,0.000000
-458.250000,0.000000
-458.200000,0.000000
-458.150000,0.000000
-458.100000,0.000000
-458.050000,0.000000
-458.000000,0.000000
-457.950000,0.000000
-457.900000,0.000000
-457.850000,0.000000
-457.800000,0.000000
-457.750000,0.000000
-457.700000,0.000000
-457.650000,0.000000
-457.600000,0.000000
-457.550000,0.000000
-457.500000,0.000000
-457.450000,0.000000
-457.400000,0.000000
-457.350000,0.000000
-457.300000,0.000000
-457.250000,0.000000
-457.200000,0.000000
-457.150000,0.000000
-457.100000,0.000000
-457.050000,0.000000
-457.000000,0.000000
-456.950000,0.000000
-456.900000,0.000000
-456.850000,0.000000
-456.800000,0.000000
-456.750000,0.000000
-456.700000,0.000000
-456.650000,0.000000
-456.600000,0.000000
-456.550000,0.000000
-456.500000,0.000000
-456.450000,0.000000
-456.400000,0.000000
-456.350000,0.000000
-456.300000,0.000000
-456.250000,0.000000
-456.200000,0.000000
-456.150000,0.000000
-456.100000,0.000000
-456.050000,0.000000
-456.000000,0.000000
-455.950000,0.000000
-455.900000,0.000000
-455.850000,0.000000
-455.800000,0.000000
-455.750000,0.000000
-455.700000,0.000000
-455.650000,0.000000
-455.600000,0.000000
-455.550000,0.000000
-455.500000,0.000000
-455.450000,0.000000
-455.400000,0.000000
-455.350000,0.000000
-455.300000,0.000000
-455.250000,0.000000
-455.200000,0.000000
-455.150000,0.000000
-455.100000,0.000000
-455.050000,0.000000
-455.000000,0.000000
-454.950000,0.000000
-454.900000,0.000000
-454.850000,0.000000
-454.800000,0.000000
-454.750000,0.000000
-454.700000,0.000000
-454.650000,0.000000
-454.600000,0.000000
-454.550000,0.000000
-454.500000,0.000000
-454.450000,0.000000
-454.400000,0.000000
-454.350000,0.000000
-454.300000,0.000000
-454.250000,0.000000
-454.200000,0.000000
-454.150000,0.000000
-454.100000,0.000000
-454.050000,0.000000
-454.000000,0.000000
-453.950000,0.000000
-453.900000,0.000000
-453.850000,0.000000
-453.800000,0.000000
-453.750000,0.000000
-453.700000,0.000000
-453.650000,0.000000
-453.600000,0.000000
-453.550000,0.000000
-453.500000,0.000000
-453.450000,0.000000
-453.400000,0.000000
-453.350000,0.000000
-453.300000,0.000000
-453.250000,0.000000
-453.200000,0.000000
-453.150000,0.000000
-453.100000,0.000000
-453.050000,0.000000
-453.000000,0.000000
-452.950000,0.000000
-452.900000,0.000000
-452.850000,0.000000
-452.800000,0.000000
-452.750000,0.000000
-452.700000,0.000000
-452.650000,0.000000
-452.600000,0.000000
-452.550000,0.000000
-452.500000,0.000000
-452.450000,0.000000
-452.400000,0.000000
-452.350000,0.000000
-452.300000,0.000000
-452.250000,0.000000
-452.200000,0.000000
-452.150000,0.000000
-452.100000,0.000000
-452.050000,0.000000
-452.000000,0.000000
-451.950000,0.000000
-451.900000,0.000000
-451.850000,0.000000
-451.800000,0.000000
-451.750000,0.000000
-451.700000,0.000000
-451.650000,0.000000
-451.600000,0.000000
-451.550000,0.000000
-451.500000,0.000000
-451.450000,0.000000
-451.400000,0.000000
-451.350000,0.000000
-451.300000,0.000000
-451.250000,0.000000
-451.200000,0.000000
-451.150000,0.000000
-451.100000,0.000000
-451.050000,0.000000
-451.000000,0.000000
-450.950000,0.000000
-450.900000,0.000000
-450.850000,0.000000
-450.800000,0.000000
-450.750000,0.000000
-450.700000,0.000000
-450.650000,0.000000
-450.600000,0.000000
-450.550000,0.000000
-450.500000,0.000000
